location;date;trend;day;month
Spain;2020-03-13;#A3Boom;13;03
Spain;2020-03-13;#quedatacasa;13;03
Spain;2020-03-13;#AprendoencasaRMurcia;13;03
Spain;2020-03-13;#FaziletNova13Mar;13;03
Spain;2020-03-13;#confinement;13;03
Spain;2020-03-13;#madrilenosgohome;13;03
Spain;2020-03-13;#coronapocalypse;13;03
Spain;2020-03-13;#바르셀로나는_의자들_원해요;13;03
Spain;2020-03-13;#fotodesdemiventana;13;03
Spain;2020-03-13;#FirstDates13M;13;03
Spain;2020-03-13;#FreeCodeFridayContest;13;03
Spain;2020-03-13;#reyyanıngerçekleri;13;03
Spain;2020-03-13;#profesqueayudan;13;03
Spain;2020-03-13;#MVTAlarma;13;03
Spain;2020-03-13;#tanquemCatalunya;13;03
Spain;2020-03-13;#PelisConFlan;13;03
Spain;2020-03-13;El PIB;13;03
Spain;2020-03-13;leopoldo;13;03
Spain;2020-03-13;Carolina Marín;13;03
Spain;2020-03-13;doña manolita;13;03
Spain;2020-03-13;Tabaco;13;03
Spain;2020-03-13;Hearst España;13;03
Spain;2020-03-13;PreParty;13;03
Spain;2020-03-13;gullit;13;03
Spain;2020-03-13;Alcalde de Madrid;13;03
Spain;2020-03-13;Lucrecia;13;03
Spain;2020-03-13;Lydia Lozano;13;03
Spain;2020-03-13;y madrid;13;03
Spain;2020-03-13;Fiddlesticks;13;03
Spain;2020-03-13;arroyo de la luz;13;03
Spain;2020-03-13;Jirachi;13;03
Spain;2020-03-13;Pinto;13;03
Spain;2020-03-13;Kanka;13;03
Spain;2020-03-13;Girlfriend              Wife;13;03
Spain;2020-03-13;Boyfriend              Husband;13;03
Spain;2020-03-13;Forza Italia;13;03
Spain;2020-03-13;Estancos;13;03
Spain;2020-03-13;Ayuso y Almeida;13;03
Spain;2020-03-13;Juan Marín;13;03
Spain;2020-03-13;#DirectoAcademia13M;13;03
Spain;2020-03-13;#cancelacioncuotaautonomos;13;03
Spain;2020-03-13;Los Aznar;13;03
Spain;2020-03-13;#ACNintenderosIG;13;03
Spain;2020-03-13;#Elite3;13;03
Spain;2020-03-13;Torra;13;03
Spain;2020-03-13;#estadodealarma;13;03
Spain;2020-03-14;#FirstDates14M;14;03
Spain;2020-03-14;#medicos;14;03
Spain;2020-03-14;#ALERTA;14;03
Spain;2020-03-14;#estadoalarma;14;03
Spain;2020-03-14;#coronavirusdlx;14;03
Spain;2020-03-14;#FAQS116TV3;14;03
Spain;2020-03-14;#JuntosLoConseguiremos;14;03
Spain;2020-03-14;#ProdigiosLaFinal;14;03
Spain;2020-03-14;#Comparecencia;14;03
Spain;2020-03-14;#YoRepito;14;03
Spain;2020-03-14;#with21points;14;03
Spain;2020-03-14;#GraciasANuestrosTrabajadores;14;03
Spain;2020-03-14;#Choloencasa;14;03
Spain;2020-03-14;Andrés Suárez;14;03
Spain;2020-03-14;Morecambe;14;03
Spain;2020-03-14;GRACIAS A TODOS;14;03
Spain;2020-03-14;Dulceida;14;03
Spain;2020-03-14;Forlán;14;03
Spain;2020-03-14;Aplaudiendo;14;03
Spain;2020-03-14;De Gea;14;03
Spain;2020-03-14;unidos podemos;14;03
Spain;2020-03-14;El Código Da Vinci;14;03
Spain;2020-03-14;Clash;14;03
Spain;2020-03-14;Sálvame Deluxe;14;03
Spain;2020-03-14;Higiene;14;03
Spain;2020-03-14;Real Decreto;14;03
Spain;2020-03-14;Toda España;14;03
Spain;2020-03-14;G R A C I A S;14;03
Spain;2020-03-14;21% de IVA;14;03
Spain;2020-03-14;Pones;14;03
Spain;2020-03-14;Nomino;14;03
Spain;2020-03-14;Torra y Urkullu;14;03
Spain;2020-03-14;Felipe VI;14;03
Spain;2020-03-14;Monedero;14;03
Spain;2020-03-14;#EsteVirusLoParamosUnidos;14;03
Spain;2020-03-14;#DirectoAcademia14M;14;03
Spain;2020-03-14;Pablo Iglesias;14;03
Spain;2020-03-14;#L6Nquédateencasa;14;03
Spain;2020-03-14;Pablo Casado;14;03
Spain;2020-03-14;Pedro Sánchez;14;03
Spain;2020-03-14;#COVIDー19;14;03
Spain;2020-03-14;#AplausoSanitario;14;03
Spain;2020-03-14;#urkullu;14;03
Spain;2020-03-14;#endometriosis;14;03
Spain;2020-03-14;#ConfinamentCatalunya;14;03
Spain;2020-03-14;#quenolleguea10;14;03
Spain;2020-03-14;#n1canafiesta11;14;03
Spain;2020-03-14;#semanasantasevilla;14;03
Spain;2020-03-14;#piday;14;03
Spain;2020-03-14;#responsabilidaddetodos;14;03
Spain;2020-03-15;#CoronaVision;15;03
Spain;2020-03-15;#musicaviral;15;03
Spain;2020-03-15;#Resistire;15;03
Spain;2020-03-15;#PeluqueriasAbiertas;15;03
Spain;2020-03-15;#Giandara15M;15;03
Spain;2020-03-15;#socialite318;15;03
Spain;2020-03-15;#paracetamol;15;03
Spain;2020-03-15;#CompraAnimalCrossingDigital;15;03
Spain;2020-03-15;#VivaLaVida280;15;03
Spain;2020-03-15;#elgranderbi;15;03
Spain;2020-03-15;#OsorioEvau;15;03
Spain;2020-03-15;#AskMariaParrado;15;03
Spain;2020-03-15;#Felices38Malú;15;03
Spain;2020-03-15;#CuarentenaCrepúsculo;15;03
Spain;2020-03-15;#155coronavirus;15;03
Spain;2020-03-15;#retoGentleman;15;03
Spain;2020-03-15;#mifotocorriendo;15;03
Spain;2020-03-15;la boheme;15;03
Spain;2020-03-15;julio césar;15;03
Spain;2020-03-15;madrid y catalunya;15;03
Spain;2020-03-15;slam dunk;15;03
Spain;2020-03-15;fuerzas y cuerpos de seguridad;15;03
Spain;2020-03-15;Mi XI;15;03
Spain;2020-03-15;javier cansado;15;03
Spain;2020-03-15;Lombardía o Hubei;15;03
Spain;2020-03-15;MIÉRCOLES 18;15;03
Spain;2020-03-15;Vargas Llosa;15;03
Spain;2020-03-15;Italia y Francia;15;03
Spain;2020-03-15;Nominado;15;03
Spain;2020-03-15;Regui;15;03
Spain;2020-03-15;Casi 300;15;03
Spain;2020-03-15;AEMPS;15;03
Spain;2020-03-15;Ezequiel Garay;15;03
Spain;2020-03-15;Julia Otero;15;03
Spain;2020-03-15;Pollo Pepe;15;03
Spain;2020-03-15;La UME;15;03
Spain;2020-03-15;Matalascañas;15;03
Spain;2020-03-15;Quim Torra;15;03
Spain;2020-03-15;Gracias Can;15;03
Spain;2020-03-15;Ibuprofeno;15;03
Spain;2020-03-15;La Feria de Abril;15;03
Spain;2020-03-15;ISIS;15;03
Spain;2020-03-15;Nomino;15;03
Spain;2020-03-15;#LiarlaPardo75;15;03
Spain;2020-03-15;Clara Ponsatí;15;03
Spain;2020-03-15;#FelizDomingo;15;03
Spain;2020-03-15;#DirectoAcademia15M;15;03
Spain;2020-03-15;Día 3;15;03
Spain;2020-03-15;#EstadoDeAlarmaNacional;15;03
Spain;2020-03-15;#EsteVirusLoParamosUnidos;15;03
Spain;2020-03-16;#UnidosContraElVirus;16;03
Spain;2020-03-16;#Giandara16M;16;03
Spain;2020-03-16;#WestSideStory;16;03
Spain;2020-03-16;#LibroVirus;16;03
Spain;2020-03-16;#24hLiveSBR;16;03
Spain;2020-03-16;#XboxSeriesX;16;03
Spain;2020-03-16;#UltimaYNfortec;16;03
Spain;2020-03-16;#saberyganar;16;03
Spain;2020-03-16;#AmarEsParaSiempre;16;03
Spain;2020-03-16;#MercadoCentral120;16;03
Spain;2020-03-16;#TodoEsMentira16M;16;03
Spain;2020-03-16;#QuarantineLife;16;03
Spain;2020-03-16;#EsteVirusLoParamosEntreTodos;16;03
Spain;2020-03-16;#Catarsis;16;03
Spain;2020-03-16;#MyHeroOnesJusticeRegionPS;16;03
Spain;2020-03-16;#dia4;16;03
Spain;2020-03-16;#remosevillano;16;03
Spain;2020-03-16;#ApagonAmares;16;03
Spain;2020-03-16;#YoMeQuedoEnCasaConNacon;16;03
Spain;2020-03-16;#MVTEnCasa;16;03
Spain;2020-03-16;#GobiernoDeInutiles;16;03
Spain;2020-03-16;#TomNook;16;03
Spain;2020-03-16;#ragozorreo;16;03
Spain;2020-03-16;#AnimalCrossingECI;16;03
Spain;2020-03-16;#HuelgaGeneral;16;03
Spain;2020-03-16;Alsina;16;03
Spain;2020-03-16;Portugal y Francia;16;03
Spain;2020-03-16;Union Europea;16;03
Spain;2020-03-16;balmis;16;03
Spain;2020-03-16;Grande Marlaska;16;03
Spain;2020-03-16;hablaremos;16;03
Spain;2020-03-16;Susana Griso;16;03
Spain;2020-03-16;escribe el mejor jugador;16;03
Spain;2020-03-16;De Cataluña;16;03
Spain;2020-03-16;Francia y Portugal;16;03
Spain;2020-03-16;Nominado;16;03
Spain;2020-03-16;Ánimo Isabel;16;03
Spain;2020-03-16;Leonor y Sofía;16;03
Spain;2020-03-16;Fernando Grande-Marlaska;16;03
Spain;2020-03-16;Cayetana Álvarez de Toledo;16;03
Spain;2020-03-16;Burger King;16;03
Spain;2020-03-16;Telepizza;16;03
Spain;2020-03-16;Spiriman;16;03
Spain;2020-03-16;Rosa Díez;16;03
Spain;2020-03-16;#PlanDeChoqueSocial;16;03
Spain;2020-03-16;#YoVeoSálvame;16;03
Spain;2020-03-16;#EstadoDeEmergencia;16;03
Spain;2020-03-16;Jesús Candel;16;03
Spain;2020-03-16;#covid19ESP;16;03
Spain;2020-03-16;#DirectoAcademia16M;16;03
Spain;2020-03-17;#AcusticoRickyEnCasa;17;03
Spain;2020-03-17;#CofradesenCasa;17;03
Spain;2020-03-17;#ExcelenciaEnCuarentena;17;03
Spain;2020-03-17;#Giandara17M;17;03
Spain;2020-03-17;#LaNoche24h;17;03
Spain;2020-03-17;#selfiesforlamiri;17;03
Spain;2020-03-17;#YoMeQuedoConHugo;17;03
Spain;2020-03-17;#JuanCarlosInmortal;17;03
Spain;2020-03-17;#girlpower;17;03
Spain;2020-03-17;#ChollometroEsAhorrar;17;03
Spain;2020-03-17;#1millonGentleman;17;03
Spain;2020-03-17;#VivaLaTribu;17;03
Spain;2020-03-17;#DOOOO;17;03
Spain;2020-03-17;#cacerolada;17;03
Spain;2020-03-17;#chenoatequiero;17;03
Spain;2020-03-17;#siyopuedotutambien;17;03
Spain;2020-03-17;#Perdida10;17;03
Spain;2020-03-17;#cachitos;17;03
Spain;2020-03-17;#ExpropiarLaSanidadPrivada;17;03
Spain;2020-03-17;#sinEPInoscontagiamosTODOS;17;03
Spain;2020-03-17;#VirusChino;17;03
Spain;2020-03-17;#FirstDates17M;17;03
Spain;2020-03-17;Maruja;17;03
Spain;2020-03-17;Bucs;17;03
Spain;2020-03-17;El Código Da Vinci;17;03
Spain;2020-03-17;Nets;17;03
Spain;2020-03-17;CIE de Aluche;17;03
Spain;2020-03-17;Con Aitana;17;03
Spain;2020-03-17;Fany;17;03
Spain;2020-03-17;Chen Wei;17;03
Spain;2020-03-17;Giménez;17;03
Spain;2020-03-17;salvar cristian;17;03
Spain;2020-03-17;Sant Jordi;17;03
Spain;2020-03-17;Abrazar;17;03
Spain;2020-03-17;Chad;17;03
Spain;2020-03-17;Carlos Sobera;17;03
Spain;2020-03-17;Rubiales;17;03
Spain;2020-03-17;Sharpay;17;03
Spain;2020-03-17;Nochebuena;17;03
Spain;2020-03-17;Felices 101;17;03
Spain;2020-03-17;Vanessa Hudgens;17;03
Spain;2020-03-17;Jared Leto;17;03
Spain;2020-03-17;Lorenzo Sanz;17;03
Spain;2020-03-17;Gracias Israel;17;03
Spain;2020-03-17;Kevin Durant;17;03
Spain;2020-03-17;#RaoulAlPiano;17;03
Spain;2020-03-17;#DondeEstabas2009;17;03
Spain;2020-03-17;#EscudoSocialCoronavirus;17;03
Spain;2020-03-17;#Bareitercera;17;03
Spain;2020-03-17;#TierraDeNadie4;17;03
Spain;2020-03-18;#mequedoyescribo;18;03
Spain;2020-03-18;#BienvenidaSamanTHI;18;03
Spain;2020-03-18;#LigaNexo;18;03
Spain;2020-03-18;#CaveFest;18;03
Spain;2020-03-18;#SaludMentalVsCovid19;18;03
Spain;2020-03-18;#fotoentrenador;18;03
Spain;2020-03-18;#TodoEsMentira18M;18;03
Spain;2020-03-18;#YoMeCorono;18;03
Spain;2020-03-18;#DoğduğunEvKaderindirir;18;03
Spain;2020-03-18;#theroadtops5;18;03
Spain;2020-03-18;#memelenciamemories;18;03
Spain;2020-03-18;#LaCulturaEnTuCasa;18;03
Spain;2020-03-18;#MVTEnCasa4;18;03
Spain;2020-03-18;#MimiEnFama;18;03
Spain;2020-03-18;#SpinOffMaitino;18;03
Spain;2020-03-18;#caceroladaalrey;18;03
Spain;2020-03-18;#REEEE;18;03
Spain;2020-03-18;#ZuluetASK;18;03
Spain;2020-03-18;#EmigraYaBorbón;18;03
Spain;2020-03-18;#PS5Reveal;18;03
Spain;2020-03-18;#InadinaAsk18M;18;03
Spain;2020-03-18;#QueLoDevuelvanTodo;18;03
Spain;2020-03-18;#DirectoAcademia18M;18;03
Spain;2020-03-18;#SiempreContigoBlas;18;03
Spain;2020-03-18;#CoronaVirusChallenge;18;03
Spain;2020-03-18;#CoronaCiao;18;03
Spain;2020-03-18;Solo 100;18;03
Spain;2020-03-18;Mónica Carrillo;18;03
Spain;2020-03-18;The Road to PS5;18;03
Spain;2020-03-18;iPad Pro;18;03
Spain;2020-03-18;Valentina Cepeda;18;03
Spain;2020-03-18;Hasta 1.000;18;03
Spain;2020-03-18;the mamas;18;03
Spain;2020-03-18;Pedro Alameda;18;03
Spain;2020-03-18;La PS5;18;03
Spain;2020-03-18;Arandina;18;03
Spain;2020-03-18;Joaquín Peiró;18;03
Spain;2020-03-18;tomelloso;18;03
Spain;2020-03-18;Xbox Series X;18;03
Spain;2020-03-18;Inditex;18;03
Spain;2020-03-18;Cerny;18;03
Spain;2020-03-18;#Conecta2conS20yPcComponentes;18;03
Spain;2020-03-18;Pujol;18;03
Spain;2020-03-18;#MeEntretengoConChollometro;18;03
Spain;2020-03-18;Eurovisión;18;03
Spain;2020-03-18;#SOSAutónomos;18;03
Spain;2020-03-18;Sony;18;03
Spain;2020-03-18;#MeMudoAnimalCrossingGAME;18;03
Spain;2020-03-18;#PlayStation5;18;03
Spain;2020-03-18;Amancio Ortega;18;03
Spain;2020-03-19;#CiaoPodemos;19;03
Spain;2020-03-19;#ResidentEvil3;19;03
Spain;2020-03-19;#MulanandColourpop;19;03
Spain;2020-03-19;#motog8power;19;03
Spain;2020-03-19;#noalacomidabasura;19;03
Spain;2020-03-19;#olvidadasporsanidad;19;03
Spain;2020-03-19;#CuidemosSanidadPública;19;03
Spain;2020-03-19;#3añosgrefg;19;03
Spain;2020-03-19;#PopulismoIrresponsable;19;03
Spain;2020-03-19;#Dubai;19;03
Spain;2020-03-19;#ElCascabel19M;19;03
Spain;2020-03-19;#LegionHuguista;19;03
Spain;2020-03-19;#AskCait;19;03
Spain;2020-03-19;#MovimientoBrunista;19;03
Spain;2020-03-19;#HoneyBoo;19;03
Spain;2020-03-19;#pesadilladonpollo;19;03
Spain;2020-03-19;#laligasantanderchallenge;19;03
Spain;2020-03-19;#videoclipescriurem;19;03
Spain;2020-03-19;#SelfieForJoel;19;03
Spain;2020-03-19;#HastaElCorazon;19;03
Spain;2020-03-19;#ElAkelarreNoSeRinde;19;03
Spain;2020-03-19;#LaDiosaAnaju;19;03
Spain;2020-03-19;#AnimalCrossingNewHorizon;19;03
Spain;2020-03-19;#LRComediaADomicilio;19;03
Spain;2020-03-19;#COLORES;19;03
Spain;2020-03-19;#FirstDates19M;19;03
Spain;2020-03-19;#lluviaencopenhague;19;03
Spain;2020-03-19;Del PP;19;03
Spain;2020-03-19;GP de Mónaco;19;03
Spain;2020-03-19;Pajini;19;03
Spain;2020-03-19;5 minutos;19;03
Spain;2020-03-19;La BBC;19;03
Spain;2020-03-19;wonho come back home;19;03
Spain;2020-03-19;Liar;19;03
Spain;2020-03-19;Burj Khalifa;19;03
Spain;2020-03-19;Fundación Jiménez Díaz;19;03
Spain;2020-03-19;don pepito;19;03
Spain;2020-03-19;Dubái;19;03
Spain;2020-03-19;Massalavés;19;03
Spain;2020-03-19;Adara y GM;19;03
Spain;2020-03-19;Leticia Dolera;19;03
Spain;2020-03-19;Ferre;19;03
Spain;2020-03-19;Salir Hugo;19;03
Spain;2020-03-19;Vicky Larraz;19;03
Spain;2020-03-19;J Balvin;19;03
Spain;2020-03-19;#BelyBasarteROMA;19;03
Spain;2020-03-19;#CuarentenaObligatoria;19;03
Spain;2020-03-19;#cuéntameterapia;19;03
Spain;2020-03-19;#UnidasPandemias;19;03
Spain;2020-03-19;#SVGala5;19;03
Spain;2020-03-20;#quédateencasaconmdt;20;03
Spain;2020-03-20;#CoronaCrisis;20;03
Spain;2020-03-20;#magiaencasa;20;03
Spain;2020-03-20;#LoPrimeroQueVoyAHacer;20;03
Spain;2020-03-20;#CuarentenaPorLaVida;20;03
Spain;2020-03-20;#encasaconateez;20;03
Spain;2020-03-20;#nosqueremosvivas;20;03
Spain;2020-03-20;#Giandara20M;20;03
Spain;2020-03-20;#DirectoAcademia20M;20;03
Spain;2020-03-20;#CartaAlReyFnac;20;03
Spain;2020-03-20;#AislamientoObligatorio;20;03
Spain;2020-03-20;#retoaitaner;20;03
Spain;2020-03-20;#UnidasPandemia;20;03
Spain;2020-03-20;#FelizFinde;20;03
Spain;2020-03-20;#TodoEsMentira20M;20;03
Spain;2020-03-20;#QuedOTEnCasa;20;03
Spain;2020-03-20;#lentowatchparty;20;03
Spain;2020-03-20;#AfterHours;20;03
Spain;2020-03-20;#silbidochallenge;20;03
Spain;2020-03-20;#DiaInternacionalDeLaFelicidad;20;03
Spain;2020-03-20;González Byass;20;03
Spain;2020-03-20;cortes valencianas;20;03
Spain;2020-03-20;The Lancet;20;03
Spain;2020-03-20;alone again;20;03
Spain;2020-03-20;Clerc;20;03
Spain;2020-03-20;JEMAD;20;03
Spain;2020-03-20;maría claver;20;03
Spain;2020-03-20;Casi 20.000;20;03
Spain;2020-03-20;La Ser;20;03
Spain;2020-03-20;Ministerio de Exteriores;20;03
Spain;2020-03-20;Sócrates;20;03
Spain;2020-03-20;el banco de españa;20;03
Spain;2020-03-20;William Hill;20;03
Spain;2020-03-20;BENÉFICO;20;03
Spain;2020-03-20;Arehucas;20;03
Spain;2020-03-20;El Hoyo;20;03
Spain;2020-03-20;Almassora;20;03
Spain;2020-03-20;Macarrones;20;03
Spain;2020-03-20;Más de 1000;20;03
Spain;2020-03-20;Baviera;20;03
Spain;2020-03-20;En Alemania;20;03
Spain;2020-03-20;El Vaticano;20;03
Spain;2020-03-20;IFEMA;20;03
Spain;2020-03-20;Angels Barceló;20;03
Spain;2020-03-20;#FelizViernesATodos;20;03
Spain;2020-03-20;Dani Güiza;20;03
Spain;2020-03-20;#PedroCierraElPaisYA;20;03
Spain;2020-03-20;#Confinamientototal;20;03
Spain;2020-03-20;#DiversiónConHPyPcComponentes;20;03
Spain;2020-03-20;#MedionConChollometro;20;03
Spain;2020-03-21;#jeffreestarapproved;21;03
Spain;2020-03-21;#AplaudoANuestrosHeroes;21;03
Spain;2020-03-21;#MovidasGP;21;03
Spain;2020-03-21;#atinyselcaday;21;03
Spain;2020-03-21;#BalCON2020;21;03
Spain;2020-03-21;#WonhoComeBackHome;21;03
Spain;2020-03-21;#DetectiuConan3XL;21;03
Spain;2020-03-21;#CaceroladaGobierno;21;03
Spain;2020-03-21;#2012Live;21;03
Spain;2020-03-21;#askkidkrow;21;03
Spain;2020-03-21;#YoSoyDeLaRESISTENCIA;21;03
Spain;2020-03-21;#SanchezElSepulturero;21;03
Spain;2020-03-21;#FirstDates21M;21;03
Spain;2020-03-21;#CampeonesEnGol;21;03
Spain;2020-03-21;#SaveTheDay;21;03
Spain;2020-03-21;#AskMtS;21;03
Spain;2020-03-21;#TourContigoEnElSalón;21;03
Spain;2020-03-21;#GobiernoNegligente;21;03
Spain;2020-03-21;#SelfiesForSam;21;03
Spain;2020-03-21;lev morales;21;03
Spain;2020-03-21;BCN Messi;21;03
Spain;2020-03-21;Paolo Maldini;21;03
Spain;2020-03-21;Marquitos;21;03
Spain;2020-03-21;Contra Pablo Iglesias;21;03
Spain;2020-03-21;Bordalás;21;03
Spain;2020-03-21;guruzeta;21;03
Spain;2020-03-21;Informe Semanal;21;03
Spain;2020-03-21;Joao;21;03
Spain;2020-03-21;Comité Científico;21;03
Spain;2020-03-21;Pdr Snchz;21;03
Spain;2020-03-21;Sharpay Evans;21;03
Spain;2020-03-21;Manuel Carrasco;21;03
Spain;2020-03-21;Sharpay y Ryan;21;03
Spain;2020-03-21;El PP de Madrid;21;03
Spain;2020-03-21;Dice Sánchez;21;03
Spain;2020-03-21;Marcos Llorente;21;03
Spain;2020-03-21;Unai;21;03
Spain;2020-03-21;Gabriella;21;03
Spain;2020-03-21;Troy;21;03
Spain;2020-03-21;Jason;21;03
Spain;2020-03-21;Aló Presidente;21;03
Spain;2020-03-21;Carlos Soler;21;03
Spain;2020-03-21;DEP Presidente;21;03
Spain;2020-03-21;#CuarentenaPorLaVida;21;03
Spain;2020-03-21;#l6nquédateencasa;21;03
Spain;2020-03-21;High School Musical;21;03
Spain;2020-03-21;#LaLigaSantanderChallengue;21;03
Spain;2020-03-21;Lorenzo Sanz;21;03
Spain;2020-03-21;#vicepandemias;21;03
Spain;2020-03-21;#CulpadePedroSanchez;21;03
Spain;2020-03-22;#gastosuperfluo;22;03
Spain;2020-03-22;#AprendemosEnCasa;22;03
Spain;2020-03-22;#몬베베는_너를_기다려;22;03
Spain;2020-03-22;#SomosElPuebloQueNosSalva;22;03
Spain;2020-03-22;#WorldWaterDay;22;03
Spain;2020-03-22;#matsigueencasa;22;03
Spain;2020-03-22;#SeductiveSunday;22;03
Spain;2020-03-22;#ElSalvador;22;03
Spain;2020-03-22;#socialité320;22;03
Spain;2020-03-22;#askmts;22;03
Spain;2020-03-22;#QuedOTenCasa22M;22;03
Spain;2020-03-22;#FiestaEnLaTerraza;22;03
Spain;2020-03-22;#CarruselAbuelasyAbuelos;22;03
Spain;2020-03-22;#CUARENTENA22M;22;03
Spain;2020-03-22;#Always_My_Light_Yunho;22;03
Spain;2020-03-22;#DiaMundialdelAgua;22;03
Spain;2020-03-22;Dia 10;22;03
Spain;2020-03-22;Más del 10%;22;03
Spain;2020-03-22;Rosa Montero;22;03
Spain;2020-03-22;Byung-Chul Han;22;03
Spain;2020-03-22;Croacia;22;03
Spain;2020-03-22;El Consejo de Ministros;22;03
Spain;2020-03-22;Lucía Gil;22;03
Spain;2020-03-22;ace ventura;22;03
Spain;2020-03-22;raúl gonzález;22;03
Spain;2020-03-22;dula peep;22;03
Spain;2020-03-22;Aimar;22;03
Spain;2020-03-22;Kily;22;03
Spain;2020-03-22;Miseria;22;03
Spain;2020-03-22;cerral;22;03
Spain;2020-03-22;baraja;22;03
Spain;2020-03-22;Iván Campo;22;03
Spain;2020-03-22;Totana;22;03
Spain;2020-03-22;Máximo Hernández;22;03
Spain;2020-03-22;Zagreb;22;03
Spain;2020-03-22;Domingo de Resurrección;22;03
Spain;2020-03-22;Di Stefano;22;03
Spain;2020-03-22;Childish Gambino;22;03
Spain;2020-03-22;Future Nostalgia;22;03
Spain;2020-03-22;enhorabuena kike;22;03
Spain;2020-03-22;Pues 15;22;03
Spain;2020-03-22;El 12%;22;03
Spain;2020-03-22;Impresoras 4D;22;03
Spain;2020-03-22;Casado o Abascal;22;03
Spain;2020-03-22;Otros 15;22;03
Spain;2020-03-22;#FelizDomingo;22;03
Spain;2020-03-22;#YOAPOYOALGOBIERNO;22;03
Spain;2020-03-22;#AskHugOT;22;03
Spain;2020-03-22;#DistráeteConHPyPcComponentes;22;03
Spain;2020-03-22;#SANCHEZAPRISION;22;03
Spain;2020-03-23;#HomeTeamChallenge;23;03
Spain;2020-03-23;#happyminaday;23;03
Spain;2020-03-23;#EsteVirusLoPasamosUnidos;23;03
Spain;2020-03-23;#luciabose;23;03
Spain;2020-03-23;#todoesmentira23m;23;03
Spain;2020-03-23;#WelcomeBackJoohoney;23;03
Spain;2020-03-23;#brightestminaday;23;03
Spain;2020-03-23;#AngelMinaDay;23;03
Spain;2020-03-23;#Giandara23M;23;03
Spain;2020-03-23;#cesurvegüzel23mar;23;03
Spain;2020-03-23;#halflifealyx;23;03
Spain;2020-03-23;#yoveosalvame;23;03
Spain;2020-03-23;#MaitinoSigueVivo;23;03
Spain;2020-03-23;#zapeando1576;23;03
Spain;2020-03-23;#selfiesforbruno;23;03
Spain;2020-03-23;#QuizRFAF23m;23;03
Spain;2020-03-23;#InadinaAsk23M;23;03
Spain;2020-03-23;#SuperligaOrangeLoLSemis;23;03
Spain;2020-03-23;#UnSaludoALosDosDeTeruel;23;03
Spain;2020-03-23;Mutua;23;03
Spain;2020-03-23;asisa;23;03
Spain;2020-03-23;lemond;23;03
Spain;2020-03-23;Val Louron;23;03
Spain;2020-03-23;Alberto Fabra;23;03
Spain;2020-03-23;Fignon;23;03
Spain;2020-03-23;willy toledo;23;03
Spain;2020-03-23;half life;23;03
Spain;2020-03-23;Alcalá del Valle;23;03
Spain;2020-03-23;Cebrián;23;03
Spain;2020-03-23;Juan Antonio;23;03
Spain;2020-03-23;Privada;23;03
Spain;2020-03-23;el fmi;23;03
Spain;2020-03-23;Rafa Mora;23;03
Spain;2020-03-23;Oskar;23;03
Spain;2020-03-23;Pasapalabra;23;03
Spain;2020-03-23;Fernando Martín;23;03
Spain;2020-03-23;Urgot;23;03
Spain;2020-03-23;EBAU;23;03
Spain;2020-03-23;Jandilla;23;03
Spain;2020-03-23;SGAE;23;03
Spain;2020-03-23;José Folgado;23;03
Spain;2020-03-23;Lucía Bosé;23;03
Spain;2020-03-23;Ernesto Sevilla;23;03
Spain;2020-03-23;#EnCasaConPcComponentes;23;03
Spain;2020-03-23;Palacio de Hielo;23;03
Spain;2020-03-23;#selectividad2020;23;03
Spain;2020-03-23;#ConNuestroCampo;23;03
Spain;2020-03-23;#HTCManiaSeQuedaEnCasa;23;03
Spain;2020-03-23;MUFACE;23;03
Spain;2020-03-23;#QuedOTEnCasa23M;23;03
Spain;2020-03-24;#Tequila;24;03
Spain;2020-03-24;#vullconfinamenttotal;24;03
Spain;2020-03-24;#PúblicoEsRelato;24;03
Spain;2020-03-24;#TheGoodDoctor;24;03
Spain;2020-03-24;#CoronaMadrid;24;03
Spain;2020-03-24;#WonderWoman1984;24;03
Spain;2020-03-24;#graciasflavio;24;03
Spain;2020-03-24;#HereticsTalents;24;03
Spain;2020-03-24;#starmanleaguej1;24;03
Spain;2020-03-24;#lanoche24h;24;03
Spain;2020-03-24;#eduhora252;24;03
Spain;2020-03-24;#PatriotismoEsLoPúblico;24;03
Spain;2020-03-24;#AskNick;24;03
Spain;2020-03-24;#cachitos;24;03
Spain;2020-03-24;#quedateencasaeh2;24;03
Spain;2020-03-24;#EstrenoAbejas;24;03
Spain;2020-03-24;Alfonso Ussia;24;03
Spain;2020-03-24;Nombra a 4;24;03
Spain;2020-03-24;Ánimo Carmen;24;03
Spain;2020-03-24;Loco Gatti;24;03
Spain;2020-03-24;gracias madrid;24;03
Spain;2020-03-24;Publícalo;24;03
Spain;2020-03-24;Huco;24;03
Spain;2020-03-24;D. Alfonso;24;03
Spain;2020-03-24;Ivano Balic;24;03
Spain;2020-03-24;Ivanna;24;03
Spain;2020-03-24;Rafael Gordillo;24;03
Spain;2020-03-24;El Dow Jones;24;03
Spain;2020-03-24;La Fuente de San Esteban;24;03
Spain;2020-03-24;Más de 102.000;24;03
Spain;2020-03-24;El Financial Times;24;03
Spain;2020-03-24;Gracias Leo;24;03
Spain;2020-03-24;Cuarentena Questions;24;03
Spain;2020-03-24;La Línea;24;03
Spain;2020-03-24;El Eurogrupo;24;03
Spain;2020-03-24;GRANDE PEP;24;03
Spain;2020-03-24;Ussía;24;03
